Unnamed: 0,sheet_id,category_id,year_month,total_spent,total_spent_in_sheet_last_month,total_spent_in_sheet_last_3_months,average_spent_in_sheet_last_6_months,sheet_spending_trend,total_spent_in_category_last_month,total_spent_in_category_last_3_months,average_spent_in_category_last_6_months,category_spending_trend,category_spent_percentage_last_month,category_spent_percentage_trend,most_frequent_spending_category_in_sheet,most_expensive_category_last_month_in_sheet,least_expensive_category_last_month_in_sheet
,283991f1-be49-4ca9-a31f-e4b28175854d,6de44045-77c4-4366-a4f2-dc61e5ab22be,2026-01,4834756,5887683.845582235,24112742.528750222,4954505.200170353,0,3912363.9141959934,10495406.239579933,4154787.273414,0,0.6644996601051529,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-07,9262874,12708335.098881152,39779258.28104029,11040380.101539329,0,3099633.2911444837,8735071.702778138,3449875.3397474727,0,0.2439055365653189,0,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-12,1764246,2573644.6259987964,7669492.54302934,1474433.8125356603,-1,1041618.0101242682,2803353.166369001,897052.3911307834,-1,0.4047248791079811,0,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-12,2497488,3606774.421436362,10794298.915046051,2748710.4665367613,-1,2097070.4772303032,5323362.974345989,2133367.280617812,1,0.5814254600361632,-1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-10,8366111,10949100.445010418,29768737.81949515,8316505.736374749,1,5343395.228581443,12971139.075190984,5560220.8364768885,1,0.4880213909277329,1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-05,9466763,10311281.784707446,44091885.67685081,11101096.291118244,1,2948739.3449670803,7174145.882824275,2769308.7647481747,-1,0.2859721426040674,0,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2026-02,1040301,1504672.5310797603,3990436.4221341335,928134.942433522,-1,366454.1301469702,1097780.9765437243,405022.55809784256,-1,0.2435441084871808,-1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,6de44045-77c4-4366-a4f2-dc61e5ab22be,2026-02,9877839,10079479.86824157,45132506.31539101,9143513.913249403,-1,1927191.421070098,4599381.209339515,1854636.5825698564,0,0.1911994910711904,1,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-08,3468658,4443216.471159477,12959730.068166088,3360402.819041548,0,2445966.776970705,6475835.650173785,2500616.067757835,1,0.5504946231738332,1,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-12,4291187,5796692.127950939,21250050.58794388,4197452.472317511,-1,909840.462867935,2088273.9419023588,902759.659509902,0,0.1569585623636618,1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-10,7738679,11273187.984647691,27796921.85417199,8341701.100566569,0,1064909.1297691308,2801439.946179314,1251204.3582795165,-1,0.094463884681012,-1,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-09,6421341,6889957.060322295,24492519.30328537,6202148.915512222,-1,1346996.00985112,3162206.8929649894,1300479.264899948,0,0.1955013649661426,-1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2026-01,9959952,14294739.216923265,32591657.070027538,8438709.658680191,0,1854926.7868709045,4782977.629940948,1973482.587877644,1,0.1297628979950115,0,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-08,5813527,7373546.581782873,18382118.215910926,6711342.620903028,1,4280172.751797666,11376176.78783749,4493898.64087116,-1,0.5804768037096675,-1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-08,2073989,2258582.565716332,9303676.8291058,2240155.711453896,0,1292826.5407675288,3382814.521100748,1313206.522156491,0,0.5724061455143201,1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-09,5737074,6111257.294227971,20441569.51847303,5587352.560395379,0,2682162.9794957205,7803452.441871672,3037677.7680043997,1,0.43888889803887,-1,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-04,1639142,1917115.0771549204,7563968.557651868,1583869.2222111712,0,1269898.5802035748,3700670.234207437,1297683.862778332,-1,0.6624008101215071,1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-08,8324495,10222029.807663094,32118813.62429926,9553194.110930683,0,7178814.487519038,18494904.60233095,7527220.731556457,-1,0.7022885495928934,-1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,6de44045-77c4-4366-a4f2-dc61e5ab22be,2026-02,6306193,8675472.358880773,26357864.38692422,7154294.529186912,1,3072527.668121556,8811645.70771758,2735027.806406769,0,0.3541625793984944,-1,,,
,4db7fe67-2136-4c95-a1f6-1caa0115acf8,30697b6e-1444-413c-862e-40af11aba86b,2025-06,4685399,5085832.684907929,17423177.872283515,5498758.2783103045,-1,1961134.553184549,5170720.45655964,1848435.603307712,0,0.3856073675023094,1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2025-07,9344945,9812129.650404494,29534896.85185009,8278745.005430406,0,3787694.423321699,8584140.837688603,3806913.999745448,-1,0.3860216444618172,1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,30697b6e-1444-413c-862e-40af11aba86b,2025-12,8093406,10389884.005960776,32282272.190996192,7872487.757795997,-1,3492188.8248443096,7625853.585356526,3848752.16581084,1,0.3361143226277413,0,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,3d921cc9-3c96-4a42-a84a-622177addb55,2025-05,9207297,13756596.314564176,29180664.158568118,8909023.120070899,0,5245144.090039927,15140637.675832866,5669287.776704104,0,0.3812821115123416,-1,,,
,4db7fe67-2136-4c95-a1f6-1caa0115acf8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-12,6558093,6681495.250659794,25047632.57631463,5666528.531833143,-1,5194410.200806446,12902779.52705186,5251665.297002423,1,0.7774322971034817,0,,,
,4db7fe67-2136-4c95-a1f6-1caa0115acf8,3d921cc9-3c96-4a42-a84a-622177addb55,2025-05,5562785,6561070.991452145,17772022.140642572,6288013.941920805,1,1715530.733848185,5101241.807649778,1481377.73473627,0,0.2614711433671732,0,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-06,2574821,2619126.05577111,11319125.5440534,2768271.617483588,0,1585771.3314950005,4207921.017365374,1781728.469875155,1,0.6054581939654391,1,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-12,6450621,7564685.723431319,22849117.890875068,6901503.342377282,0,1489507.1941401712,3567045.9424814736,1393383.9807597643,0,0.196902719901037,1,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2026-01,4673690,6618029.39288059,17769332.233786106,5135777.500250798,1,1091322.6691147434,2549360.6432147287,960471.221391478,0,0.164901453941674,-1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-12,3534686,5183055.066411639,13114228.120635396,3406425.4130713656,0,927899.7517560984,2639008.758340278,930623.0266014336,0,0.1790256402578618,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,3d921cc9-3c96-4a42-a84a-622177addb55,2025-12,2623194,3852206.119118433,9191403.05165081,2332889.510903339,0,1150408.031816524,3436433.542914582,1076268.0791041818,0,0.2986361571119127,0,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,30697b6e-1444-413c-862e-40af11aba86b,2026-01,8038262,8444466.227420516,30238270.73383109,8482979.08545549,0,3119908.8843714483,9100548.28246006,2997944.4375863248,-1,0.369461941151545,1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-12,2023200,2077591.3005956807,6127673.281128064,2209776.59568776,1,1192919.7895313606,3255663.064201609,1053834.3245866282,-1,0.5741840511121366,1,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-09,8058490,10982004.3413286,30560607.208297644,9594426.289844556,-1,5640946.751530684,13147841.564189414,5670782.85845002,-1,0.5136536625014886,1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-05,5274958,5312444.328569894,16840039.817637615,4863567.949217365,-1,2324774.6151555674,6380641.956926438,2657214.256632246,-1,0.4376092192916015,0,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,30697b6e-1444-413c-862e-40af11aba86b,2025-09,8141073,10295628.432586772,24691180.286133256,8581621.961578228,1,4407290.052370862,11815128.1833393,4423421.9352480685,0,0.4280739229497943,1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-05,9319159,12897115.791397477,34699406.206546776,7636986.3119233055,-1,3104636.034809991,8987985.10116119,2602181.00662402,0,0.2407232814704834,-1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-08,8162470,8738774.757004824,33552467.169179328,7174452.653283136,-1,5570156.524251911,14053244.071739111,5986880.732777481,0,0.6374070369289455,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,30697b6e-1444-413c-862e-40af11aba86b,2025-12,9076578,13283036.304112293,27539277.25611142,7317625.795291639,1,2988018.884758522,8709958.28469315,3260005.5041527334,1,0.2249499900736898,0,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-07,3905774,5191019.277162878,12859500.73172035,3851650.3962755767,0,3176361.8421764,7305443.720512411,2766256.2513701017,1,0.6118955974889815,1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,3d921cc9-3c96-4a42-a84a-622177addb55,2025-07,9000388,10720340.398486964,36915972.25147583,7531646.958575956,0,1961688.4919867336,4648893.90808391,1800685.5814023735,0,0.1829875189656851,-1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,3d921cc9-3c96-4a42-a84a-622177addb55,2025-06,7335001,10264254.342409745,24607507.6373726,8493194.625131924,-1,1877379.285277432,5149117.826592822,2177509.97809245,1,0.1829045951755594,0,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-09,4761357,5782098.00731183,21416880.91889627,4405106.965161226,-1,2443329.908438649,7210882.837461128,2202640.53331902,-1,0.422568054942843,1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-12,5636390,6864760.778814623,23532569.620408583,4922013.877771545,1,4466079.494039893,10713006.254890945,5183736.238766184,0,0.6505804991519423,1,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-04,8155865,11307353.366235891,30729844.061563723,8463873.25902077,1,5951411.84408683,16308788.119505968,5413820.0462254165,1,0.5263311096173866,-1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-07,1058680,1261668.1709708243,4404248.438445065,1123616.4219027034,-1,657276.0350471906,1420270.1096396674,590679.2884632985,1,0.5209579271080699,0,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-06,1126504,1623531.0614472104,4750330.926391321,1065165.8340299923,0,372738.9981429619,972893.8271336282,391903.4263550837,0,0.2295853815144771,-1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2025-07,8526906,10830750.508315928,33172551.26575775,9307910.268545993,1,1586292.8763590537,3424707.5482568266,1871070.7890447588,0,0.1464619534113621,-1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2025-11,3931973,5527539.841902167,18490756.190247044,4326091.029388448,-1,3100330.352334732,8177334.791231952,3385740.148898444,0,0.560887925010022,-1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-12,8851893,11213544.159963071,44222435.0952792,7944031.531564769,1,953981.1978713816,2580295.359041389,765765.2732213064,1,0.0850740126638537,-1,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-04,2838078,3201635.8652841547,11934821.175481312,2676144.5203029634,1,1442849.4987280015,3209350.024146669,1712671.1932042486,-1,0.4506600873550447,1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,30697b6e-1444-413c-862e-40af11aba86b,2025-12,4921996,5431011.4719456,20808321.587319456,4614593.978092974,0,3179682.005908838,8433845.762882201,3363475.1685320777,1,0.5854677388058899,0,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-09,5760021,6641189.758298787,22438767.59001589,6450939.014212241,1,1346304.8672986217,3857036.358402151,1469059.6553599562,1,0.2027204335813907,0,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-10,6932754,8940664.611314973,22030683.7061853,7352719.797093179,-1,2814878.972448976,7401900.353760866,2662339.9158415725,-1,0.3148400141178061,1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2026-02,9126195,12266960.301076887,41732752.89336687,10438560.906149227,-1,3094133.899923812,6525263.111546056,2824450.951420865,1,0.252233138771321,-1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-08,1334016,1476395.6948983108,5461933.764690102,1081191.141378041,-1,830069.3150283453,2083520.36575542,839187.9644118424,1,0.5622268595720321,1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,30697b6e-1444-413c-862e-40af11aba86b,2025-09,6498077,7215111.803513903,23272505.06114376,6041701.535562732,-1,1798346.5240361225,4492396.15588126,1701214.185751001,1,0.2492472151519941,0,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-06,4372647,4397682.155766323,17944233.389775913,3638020.4581454983,-1,1423554.7557593237,3204932.417099849,1666345.7171860042,0,0.3237056943491771,1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-04,7302488,10249707.025409129,27196627.72313787,8644077.704251911,1,4414725.907683712,11068107.929970838,4249034.472686047,0,0.4307172777465308,0,,,
,c4e68fe9-c9f8-4460-b6cb-61a732a24f94,3d921cc9-3c96-4a42-a84a-622177addb55,2025-12,6247055,8981872.444047965,22662473.350871053,7001520.954450257,-1,4280433.400637832,10101888.9664693,4205107.7555722445,1,0.4765635926475837,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,3d921cc9-3c96-4a42-a84a-622177addb55,2025-11,9781183,14406290.08635424,33028810.15213844,9543852.202137956,-1,7266793.706806108,15690342.399881825,8669818.538521037,0,0.5044181162011501,1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-11,6673989,8416844.438902477,30584316.55853875,7939579.745159816,0,4228234.753353827,9807992.255469533,4352464.96219005,-1,0.5023539147059692,1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-11,6514349,7237287.173004257,28752560.14150224,7218534.331624174,1,3106802.5483095925,9010212.592088014,3664877.607321444,-1,0.4292772241922706,0,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-12,1504995,1744757.10322476,7301793.896423138,1333844.9357323486,1,1002102.1888992592,2550888.3690226283,1084646.1629476151,1,0.5743505425753056,-1,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-09,7790003,9546332.052217811,33999037.22063455,6354084.304852065,-1,2933119.9719122984,6463377.932582283,3306416.949006723,1,0.3072509897904581,-1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-04,7380404,8813207.406890595,25366772.94079913,8791424.886989355,-1,2371643.8701962023,6812741.031678413,2610887.73290282,1,0.269101107088656,-1,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,30697b6e-1444-413c-862e-40af11aba86b,2025-12,9685840,12085197.865822757,46602460.44609281,9664198.747004388,0,5860007.867792307,14603280.555442404,5178789.71213225,-1,0.4848913466584239,-1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,3d921cc9-3c96-4a42-a84a-622177addb55,2025-10,9356538,10487332.055052549,30394009.398182515,8758595.431656003,0,3266541.462119333,9265198.556473052,3904904.945182414,0,0.3114749723735114,0,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-04,2742011,3159493.370866656,12775333.353035616,3197120.92990138,0,1297278.575948832,2749506.1153568183,1297286.7525377185,1,0.4105970241656135,0,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,6de44045-77c4-4366-a4f2-dc61e5ab22be,2026-01,8357256,11244224.01164346,39646851.2826867,7960601.926826083,0,5281424.767503572,11722175.37303842,5389052.508280937,-1,0.4697011338474425,-1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-06,2255373,2527558.3459698064,8723561.288369821,2597860.9074404705,0,959628.4001487824,2254499.3263944043,810623.5501016156,1,0.3796661713779666,0,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-04,3313706,4159564.3829596094,11758630.071484692,3149461.543288367,-1,2095126.643368577,4670334.665177216,1723912.0080872625,1,0.5036889564569869,1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-07,4438525,6558355.622095518,15326717.365945552,4901742.377699335,1,1343418.600446356,3681008.094549822,1449450.5841483686,1,0.2048407676949223,-1,,,
,c4e68fe9-c9f8-4460-b6cb-61a732a24f94,30697b6e-1444-413c-862e-40af11aba86b,2025-10,9960351,10786989.19400851,48774325.71526592,11279279.598414594,1,3182200.5816985024,8347274.248161728,3449207.2710939767,-1,0.2950035940951914,0,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-11,4759174,6375852.91535491,21364751.40681736,4508778.068077152,-1,4224491.588436754,8813354.945733326,4767684.493374676,-1,0.6625767006423483,0,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,3d921cc9-3c96-4a42-a84a-622177addb55,2025-07,9351480,10675355.322940843,45217976.09540034,8724271.496966753,-1,4183943.51166042,9569820.43546394,3587124.398742542,1,0.3919254568200948,0,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-08,9724492,12191309.452071697,30932359.160304654,11080945.216485055,0,1430204.0630734891,3577253.162543369,1540572.0473909534,1,0.1173134082680882,-1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,30697b6e-1444-413c-862e-40af11aba86b,2025-08,7972040,11221936.796828697,27953582.449785717,6536966.901976278,1,2010114.315532126,4892383.059256895,2305799.6697909147,-1,0.1791236532449712,0,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-08,6252771,8058007.23242257,30888759.92092462,6455862.535308371,0,2378268.1370763094,7087125.2221003,2412217.366152799,1,0.2951434602226466,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,30697b6e-1444-413c-862e-40af11aba86b,2026-01,7645742,10295327.886044828,28369418.623149894,6267595.894094639,-1,4011735.166535869,8819992.101357821,4599017.354476966,-1,0.3896656047228684,0,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,30697b6e-1444-413c-862e-40af11aba86b,2026-02,2997650,3367778.162492217,10374150.052224437,3373152.464212408,0,2311220.9795540087,6338862.909122998,2723107.640850752,-1,0.686274709330517,1,,,
,b7c6d766-2dcf-4eb3-8463-2fcec162e97c,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-10,4848356,7033215.668853307,22875683.953709763,4048438.144418669,-1,3269968.4501610366,6721697.976624519,3202922.559669184,-1,0.4649322022986067,0,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-06,2133868,2981398.5828451067,8572325.506129546,1827089.1674806164,-1,1745602.311428838,3963939.737679811,1712593.7129442438,1,0.5854978000838231,1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-12,8143023,8641093.665741982,26828119.63638916,8708501.876509685,0,3787418.19210679,9496102.803880733,3592499.687044965,-1,0.4383031059045437,-1,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-11,6975976,9318484.432480918,28504831.254731715,7188891.737079935,0,4805557.672964876,12650702.36645979,3943897.878711827,0,0.515701636653962,-1,,,
,c4e68fe9-c9f8-4460-b6cb-61a732a24f94,6de44045-77c4-4366-a4f2-dc61e5ab22be,2026-02,6717833,7254284.860893898,30651931.083813746,7012885.984002056,1,3818725.157668228,9627422.22449915,3494225.6677774955,0,0.5264095952798953,1,,,
,a29f4301-e55c-4aa5-b6bc-89824572bb88,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-07,7113591,8549020.307881465,34818550.33854121,5745822.2933288645,-1,6287867.24695226,13185210.06159838,7276353.282573076,-1,0.7355073470998056,1,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-07,3882850,5116268.752167735,18814129.900659937,3313914.995733717,1,3369136.739946675,8276370.024225813,2782761.4691582923,-1,0.6585144180549918,1,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,30697b6e-1444-413c-862e-40af11aba86b,2025-10,4808945,6964296.349420509,18449149.330694128,4706173.529186233,1,2765054.947065173,7438199.923379043,2861482.0460966704,1,0.3970329245531388,-1,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,3d921cc9-3c96-4a42-a84a-622177addb55,2025-05,4868721,5269951.972678589,21769623.434665404,5699657.378729738,-1,4285046.991528373,8741264.017632678,4837779.192974101,1,0.8131093060702768,0,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-07,4952598,6031077.44991441,22766946.283649974,4364044.138015841,0,3700196.1591893006,8110866.073767196,4174946.804338773,-1,0.6135215788419053,0,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-12,3615905,5261562.591874961,12277191.347476557,3322735.6146859345,0,2305187.090537119,4654971.727446693,2063680.880457375,-1,0.4381183441772313,1,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-09,3445740,4129727.5474825935,14242067.758497609,4052869.626672141,1,1506707.9541943967,4212238.3882247005,1684081.6963770173,-1,0.3648443963604472,-1,,,
,c4e68fe9-c9f8-4460-b6cb-61a732a24f94,30697b6e-1444-413c-862e-40af11aba86b,2025-10,5647248,6283266.068724697,20447242.828253847,6278280.814269261,0,650807.1573530735,1724326.4920114707,674691.3914458279,-1,0.1035778447442329,1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-09,5073907,7075772.3666526405,16758706.622835057,5554729.790198406,-1,2253178.2749674474,6557405.006387891,2418871.81127585,1,0.3184356644352263,1,,,
,dae2d0aa-81a1-40ba-9b14-99d3bbbda127,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-05,1693561,2032118.6422741816,7417191.0118496865,1619274.7228326218,0,1137505.895871271,2927195.171344364,1201757.0368611263,-1,0.5597635257153424,-1,,,
,4db7fe67-2136-4c95-a1f6-1caa0115acf8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-07,4801698,5280084.593538216,22172388.023519337,4498022.230387775,1,2696786.2949065506,6958472.595036948,2666049.2898056675,0,0.5107467971643648,1,,,
,4db7fe67-2136-4c95-a1f6-1caa0115acf8,30697b6e-1444-413c-862e-40af11aba86b,2026-01,2364967,2496819.0660220045,9640855.4491732,1898772.7465257896,-1,684870.960434308,1855152.0932357789,552526.3727838887,-1,0.2742973929326252,1,,,
,283991f1-be49-4ca9-a31f-e4b28175854d,30697b6e-1444-413c-862e-40af11aba86b,2025-08,7679589,8153949.194669997,25551134.51808506,7876596.406718259,1,3082456.940549596,7032209.961725348,3080434.028133984,-1,0.3780323947277608,0,,,
,fa3ffc98-0dd9-421a-b123-71d8d0f3ac51,30697b6e-1444-413c-862e-40af11aba86b,2025-11,5878733,7166405.929445973,25149746.271910515,6521882.795890557,1,1248406.3282637962,2830660.993012629,1384419.424973145,1,0.1742025696778118,0,,,
,cedd6784-bbd7-4631-9a26-37fc4ceddd10,3d921cc9-3c96-4a42-a84a-622177addb55,2025-08,6149159,6506202.020320608,23275849.97722821,5645585.877183544,0,1759222.983504807,3642976.7008785554,2022886.642809787,1,0.2703916936501946,0,,,
,b6a81d43-5dee-411c-91c7-93a48f0e6452,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-07,6795003,7123246.66199687,32956251.89997782,5682586.261343814,0,3928940.383371249,11481921.354834585,3428716.6545755155,0,0.551565959990194,1,,,
,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-06,9814877,10551786.943544146,38455016.29372136,9608295.356261447,-1,8072422.899693421,23111984.363491043,8003307.579222304,1,0.7650289892019035,1,,,
,8acc72bf-b56e-4a74-9f81-274884d388c0,30697b6e-1444-413c-862e-40af11aba86b,2026-02,6790858,8550145.317224117,28682118.444679104,7236999.700249609,1,1825898.3335143223,5422136.767600882,1950028.6008767777,-1,0.2135517310841585,1,,,
,76b60ead-0f41-43f3-96b7-32c44b6941bd,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-12,8624922,12587495.25513747,37601547.70761544,7046817.097284208,0,1092123.1441531254,2253346.7356936466,1114218.864942258,1,0.0867625466398794,0,,,
